cntry,essround,dweight,pweight,anweight,sclmeet,wkhtot
EE,10,1.0001954,0.072088,0.087674685,5,32
EE,10,0.9990817,0.072088,0.11742478,4,40
EE,10,0.9993511,0.072088,0.085404165,4,40
EE,10,1.0001954,0.072088,0.05450324,2,40
EE,10,0.99947894,0.072088,0.104346216,4,40
EE,10,0.9990817,0.072088,0.056147844,2,666
EE,10,0.9990817,0.072088,0.104304746,6,25
EE,10,1.0001954,0.072088,0.060741954,4,40
EE,10,0.9993511,0.072088,0.085404165,4,40
EE,10,0.99883705,0.072088,0.056134094,5,40
EE,10,1.0001954,0.072088,0.07094443,4,40
EE,10,1.0001954,0.072088,0.09742752,3,40
EE,10,1.0009022,0.072088,0.08773664,6,40
EE,10,1.0001954,0.072088,0.09593997,4,40
EE,10,1.0001954,0.072088,0.08878137,5,40
EE,10,0.9990817,0.072088,0.09256778,5,40
EE,10,1.0009022,0.072088,0.05454175,5,40
EE,10,1.0009022,0.072088,0.06078488,5,40
EE,10,0.9993511,0.072088,0.067692816,4,55
EE,10,1.0007516,0.072088,0.07098389,6,40
EE,10,1.0009022,0.072088,0.06078488,5,45
EE,10,0.99947894,0.072088,0.104346216,2,72
EE,10,0.9990817,0.072088,0.06074065,2,40
EE,10,1.0026032,0.072088,0.07111522,3,40
EE,10,1.0001954,0.072088,0.05450324,2,40
EE,10,0.9993511,0.072088,0.056341108,3,50
EE,10,1.0001954,0.072088,0.087674685,2,40
EE,10,1.0001954,0.072088,0.060741954,4,40
EE,10,1.0001954,0.072088,0.060741954,2,40
EE,10,1.0001954,0.072088,0.08878137,4,40
EE,10,0.99947894,0.072088,0.104346216,3,40
EE,10,1.0001954,0.072088,0.05450324,3,20
EE,10,1.0009022,0.072088,0.06078488,4,40
EE,10,1.0009022,0.072088,0.05454175,7,40
EE,10,1.0010029,0.072088,0.054547243,6,40
EE,10,0.9993511,0.072088,0.10433287,6,40
EE,10,1.0001954,0.072088,0.05450324,4,40
EE,10,1.0009022,0.072088,0.07099456,6,40
EE,10,0.99883705,0.072088,0.077930436,5,40
EE,10,1.0009022,0.072088,0.07099456,5,45
EE,10,0.9993511,0.072088,0.117456436,7,666
EE,10,1.0009022,0.072088,0.05454175,5,40
EE,10,0.9990817,0.072088,0.09256778,1,40
EE,10,1.0009022,0.072088,0.08773664,4,20
EE,10,0.9990817,0.072088,0.056147844,5,40
EE,10,0.99947894,0.072088,0.104346216,6,45
EE,10,1.0009022,0.072088,0.05265123,7,666
EE,10,1.0010029,0.072088,0.060790997,5,55
EE,10,0.9993511,0.072088,0.056341108,5,40
EE,10,1.0001954,0.072088,0.060741954,6,10
EE,10,0.9993511,0.072088,0.067692816,5,40
EE,10,0.9975014,0.072088,0.056059033,2,40
EE,10,0.9993511,0.072088,0.10433287,5,40
EE,10,1.0001954,0.072088,0.08878137,6,45
EE,10,0.9993511,0.072088,0.067692816,5,40
EE,10,1.0001954,0.072088,0.07094443,4,50
EE,10,1.0010029,0.072088,0.060790997,4,44
EE,10,0.9975014,0.072088,0.056059033,4,40
EE,10,1.0001954,0.072088,0.09593997,5,40
EE,10,0.9975014,0.072088,0.10413975,2,40
EE,10,0.9993511,0.072088,0.10433287,6,888
EE,10,1.0010029,0.072088,0.052656524,3,40
EE,10,0.9993511,0.072088,0.085404165,4,40
EE,10,1.0009022,0.072088,0.05454175,2,40
EE,10,0.99947894,0.072088,0.07798052,3,60
EE,10,1.0001954,0.072088,0.05450324,6,40
EE,10,0.99883705,0.072088,0.085360244,4,40
EE,10,1.0001954,0.072088,0.08878137,6,40
EE,10,0.9993511,0.072088,0.067692816,6,40
EE,10,1.0001954,0.072088,0.09742752,6,666
EE,10,1.0001954,0.072088,0.060741954,6,40
EE,10,1.0009022,0.072088,0.096007764,4,40
EE,10,1.0026032,0.072088,0.054634444,5,40
EE,10,1.0026032,0.072088,0.054634444,3,40
EE,10,0.9993511,0.072088,0.060757034,2,32
EE,10,1.0001954,0.072088,0.09593997,5,32
EE,10,1.0010029,0.072088,0.096017435,5,40
EE,10,0.9993511,0.072088,0.067692816,5,20
EE,10,0.9993511,0.072088,0.07797054,7,60
EE,10,1.0009022,0.072088,0.088844106,6,40
EE,10,1.0009022,0.072088,0.08773664,5,50
EE,10,1.0001954,0.072088,0.09742752,5,20
EE,10,0.9990817,0.072088,0.056147844,3,20
EE,10,0.9990817,0.072088,0.09256778,6,45
EE,10,1.0026032,0.072088,0.054634444,4,36
EE,10,1.0026032,0.072088,0.060888175,5,40
EE,10,1.0001954,0.072088,0.05450324,4,45
EE,10,0.9993511,0.072088,0.117456436,4,666
EE,10,1.0010029,0.072088,0.052656524,5,40
EE,10,1.0009022,0.072088,0.05454175,3,50
EE,10,1.0009022,0.072088,0.05454175,2,30
EE,10,1.0007516,0.072088,0.087723434,3,24
EE,10,1.0009022,0.072088,0.07099456,7,40
EE,10,0.9993511,0.072088,0.056162987,2,40
EE,10,0.9990817,0.072088,0.11742478,6,666
EE,10,0.99883705,0.072088,0.06072578,4,9
EE,10,0.9990817,0.072088,0.104304746,7,20
EE,10,1.0026032,0.072088,0.096170925,5,40
EE,10,1.0010029,0.072088,0.054547243,7,40
EE,10,0.9993511,0.072088,0.056162987,3,40
EE,10,1.0009022,0.072088,0.07099456,6,40
EE,10,0.99883705,0.072088,0.056134094,2,50
EE,10,0.99947894,0.072088,0.092604585,6,40
EE,10,0.9993511,0.072088,0.060757034,5,48
EE,10,1.0009022,0.072088,0.088844106,5,47
EE,10,0.9990817,0.072088,0.056147844,6,40
EE,10,0.9975014,0.072088,0.056059033,2,48
EE,10,0.9993511,0.072088,0.10433287,3,25
EE,10,1.0010029,0.072088,0.054547243,2,888
EE,10,0.9990817,0.072088,0.08538114,3,45
EE,10,0.9993511,0.072088,0.056341108,4,45
EE,10,1.0010029,0.072088,0.052656524,6,40
EE,10,0.9993511,0.072088,0.085404165,5,40
EE,10,1.0009022,0.072088,0.05454175,6,40
EE,10,1.0001954,0.072088,0.052614048,3,20
EE,10,0.9993511,0.072088,0.09259273,4,40
EE,10,1.0001954,0.072088,0.060741954,6,40
EE,10,0.99947894,0.072088,0.05617017,2,75
EE,10,1.0007516,0.072088,0.05453355,3,40
EE,10,0.9990817,0.072088,0.077949524,5,40
EE,10,1.0001954,0.072088,0.07094443,3,40
EE,10,1.0001954,0.072088,0.060741954,5,30
EE,10,1.0007516,0.072088,0.052643307,1,40
EE,10,1.0001954,0.072088,0.087674685,1,40
EE,10,0.9993511,0.072088,0.09259273,4,888
EE,10,1.0001954,0.072088,0.07094443,6,40
EE,10,1.0001954,0.072088,0.060741954,5,40
EE,10,0.9993511,0.072088,0.09259273,3,45
EE,10,1.0009022,0.072088,0.05228747,7,54
EE,10,1.0001954,0.072088,0.09742752,7,666
EE,10,1.0001954,0.072088,0.09593997,3,45
EE,10,0.9993511,0.072088,0.07797054,5,40
EE,10,1.0001954,0.072088,0.05450324,3,40
EE,10,0.99947894,0.072088,0.05617017,2,105
EE,10,1.0001954,0.072088,0.05450324,3,40
EE,10,1.0026032,0.072088,0.07111522,5,40
EE,10,0.9993511,0.072088,0.060757034,2,40
EE,10,0.9975014,0.072088,0.06064458,3,56
EE,10,1.0001954,0.072088,0.05450324,2,40
EE,10,1.0001954,0.072088,0.08878137,4,40
EE,10,1.0001954,0.072088,0.087674685,4,888
EE,10,0.9990817,0.072088,0.056147844,4,15
EE,10,1.0007516,0.072088,0.05453355,4,40
EE,10,1.0026032,0.072088,0.054634444,7,40
EE,10,0.9993511,0.072088,0.056162987,6,15
EE,10,0.9993511,0.072088,0.067692816,4,40
EE,10,1.0009022,0.072088,0.05454175,6,43
EE,10,1.0009022,0.072088,0.05454175,6,45
EE,10,1.0007516,0.072088,0.07098389,3,40
EE,10,0.9990817,0.072088,0.056147844,3,40
EE,10,0.9993511,0.072088,0.056162987,3,40
EE,10,0.9990817,0.072088,0.11742478,4,40
EE,10,1.0001954,0.072088,0.09593997,6,42
EE,10,1.0009022,0.072088,0.06078488,3,40
EE,10,1.0009022,0.072088,0.05454175,3,5
EE,10,0.9993511,0.072088,0.067692816,4,60
EE,10,1.0010029,0.072088,0.054547243,6,48
EE,10,1.0026032,0.072088,0.054634444,6,38
EE,10,0.9990817,0.072088,0.08538114,3,40
EE,10,1.0001954,0.072088,0.05450324,6,888
EE,10,0.9975014,0.072088,0.056059033,4,40
EE,10,0.9990817,0.072088,0.056147844,3,40
EE,10,1.0001954,0.072088,0.05450324,3,43
EE,10,0.9993511,0.072088,0.085404165,2,50
EE,10,1.0009022,0.072088,0.08773664,5,50
EE,10,0.99947894,0.072088,0.085415095,5,40
EE,10,0.9993511,0.072088,0.060757034,3,40
EE,10,0.9993511,0.072088,0.117456436,6,666
EE,10,1.0026032,0.072088,0.052376326,5,40
EE,10,0.9990817,0.072088,0.056147844,2,50
EE,10,0.9993511,0.072088,0.067692816,4,40
EE,10,0.9993511,0.072088,0.10433287,5,40
EE,10,1.0001954,0.072088,0.09742752,6,40
EE,10,0.9993511,0.072088,0.056162987,2,20
EE,10,1.0001954,0.072088,0.087674685,4,50
EE,10,1.0001954,0.072088,0.05450324,3,15
EE,10,1.0001954,0.072088,0.08878137,4,40
EE,10,1.0010029,0.072088,0.08774546,2,56
EE,10,1.0009022,0.072088,0.05454175,4,15
EE,10,0.9993511,0.072088,0.060757034,5,50
EE,10,0.9993511,0.072088,0.056162987,2,40
EE,10,0.9990817,0.072088,0.06074065,4,40
EE,10,1.0010029,0.072088,0.096017435,6,40
EE,10,1.0010029,0.072088,0.09750617,7,30
EE,10,1.0009022,0.072088,0.06078488,4,48
EE,10,0.9975014,0.072088,0.056059033,6,40
EE,10,1.0010029,0.072088,0.054547243,6,40
EE,10,1.0001954,0.072088,0.05450324,4,35
EE,10,0.99883705,0.072088,0.11739604,2,40
EE,10,1.0007516,0.072088,0.087723434,6,9
EE,10,1.0001954,0.072088,0.087674685,5,25
EE,10,1.0001954,0.072088,0.08878137,6,40
EE,10,0.9993511,0.072088,0.056162987,1,50
EE,10,0.9993511,0.072088,0.060757034,3,40
EE,10,0.9990817,0.072088,0.104304746,4,40
EE,10,1.0007516,0.072088,0.05453355,3,40
EE,10,0.99883705,0.072088,0.056134094,4,40
EE,10,0.9990817,0.072088,0.077949524,3,8
EE,10,1.0001954,0.072088,0.060741954,5,30
EE,10,0.99947894,0.072088,0.104346216,6,40
EE,10,0.9990817,0.072088,0.056147844,3,40
EE,10,0.9993511,0.072088,0.056162987,4,40
EE,10,0.9993511,0.072088,0.085404165,3,50
EE,10,0.99883705,0.072088,0.056134094,3,40
EE,10,1.0007516,0.072088,0.07098389,5,40
EE,10,0.9975014,0.072088,0.06064458,4,40
EE,10,1.0001954,0.072088,0.07094443,4,40
EE,10,1.0009022,0.072088,0.06078488,3,40
EE,10,0.99883705,0.072088,0.067658,5,45
EE,10,1.0007516,0.072088,0.087723434,2,30
EE,10,1.0009022,0.072088,0.05265123,1,40
EE,10,1.0009022,0.072088,0.07099456,5,40
EE,10,1.0001954,0.072088,0.05450324,4,40
EE,10,1.0001954,0.072088,0.05450324,6,10
EE,10,1.0010029,0.072088,0.060790997,6,35
EE,10,0.9993511,0.072088,0.085404165,4,40
EE,10,0.9990817,0.072088,0.11742478,4,40
EE,10,1.0001954,0.072088,0.060741954,5,25
EE,10,0.9993511,0.072088,0.056162987,5,40
EE,10,1.0010029,0.072088,0.07100171,4,45
EE,10,1.0001954,0.072088,0.08878137,5,45
EE,10,0.99947894,0.072088,0.05617017,6,50
EE,10,1.0001954,0.072088,0.05225055,4,40
EE,10,1.0026032,0.072088,0.087885745,5,40
EE,10,0.9990817,0.072088,0.056147844,3,40
EE,10,0.99883705,0.072088,0.09254511,3,888
EE,10,0.9993511,0.072088,0.056341108,6,50
EE,10,1.0026032,0.072088,0.054634444,3,50
EE,10,0.99947894,0.072088,0.085415095,4,40
EE,10,1.0001954,0.072088,0.07094443,5,40
EE,10,1.0010029,0.072088,0.07100171,3,40
EE,10,0.9993511,0.072088,0.056162987,5,40
EE,10,0.9993511,0.072088,0.10433287,4,40
EE,10,1.0001954,0.072088,0.060741954,5,50
EE,10,0.99947894,0.072088,0.07798052,4,50
EE,10,0.9990817,0.072088,0.056147844,3,40
EE,10,0.9990817,0.072088,0.08538114,2,25
EE,10,1.0001954,0.072088,0.060741954,6,42
EE,10,1.0001954,0.072088,0.07094443,4,40
EE,10,1.0001954,0.072088,0.07094443,4,20
EE,10,1.0009022,0.072088,0.088844106,6,35
EE,10,0.9975014,0.072088,0.056059033,2,40
EE,10,0.99883705,0.072088,0.056134094,5,50
EE,10,1.0009022,0.072088,0.06078488,4,35
EE,10,0.9993511,0.072088,0.085404165,6,40
EE,10,0.9990817,0.072088,0.06767456,6,40
EE,10,0.9993511,0.072088,0.056162987,2,40
EE,10,1.0010029,0.072088,0.052656524,2,40
EE,10,1.0010029,0.072088,0.08774546,3,40
EE,10,1.0010029,0.072088,0.054547243,2,40
EE,10,1.0010029,0.072088,0.096017435,5,40
EE,10,0.9993511,0.072088,0.10433287,7,40
EE,10,1.0001954,0.072088,0.087674685,4,40
EE,10,1.0001954,0.072088,0.08878137,5,43
EE,10,0.9990817,0.072088,0.06767456,3,40
EE,10,1.0026032,0.072088,0.087885745,5,42
EE,10,1.0010029,0.072088,0.09750617,6,20
EE,10,0.9993511,0.072088,0.085404165,4,48
EE,10,1.0010029,0.072088,0.054547243,3,32
EE,10,0.99883705,0.072088,0.056134094,4,48
EE,10,1.0009022,0.072088,0.07099456,4,40
EE,10,0.9993511,0.072088,0.085404165,5,50
EE,10,1.0009022,0.072088,0.05454175,3,40
EE,10,1.0001954,0.072088,0.07094443,4,35
EE,10,1.0026032,0.072088,0.087885745,2,35
EE,10,1.0026032,0.072088,0.08899509,6,60
EE,10,1.0001954,0.072088,0.060741954,2,32
EE,10,0.9993511,0.072088,0.056341108,2,50
EE,10,0.9993511,0.072088,0.060757034,5,50
EE,10,0.99883705,0.072088,0.104279205,6,40
EE,10,0.9993511,0.072088,0.10433287,4,40
EE,10,0.9993511,0.072088,0.067692816,6,20
EE,10,1.0001954,0.072088,0.060741954,5,35
EE,10,0.9990817,0.072088,0.08538114,6,40
EE,10,0.9993511,0.072088,0.060757034,2,43
EE,10,1.0001954,0.072088,0.060741954,4,60
EE,10,0.9993511,0.072088,0.067692816,4,45
EE,10,1.0001954,0.072088,0.07094443,3,40
EE,10,1.0001954,0.072088,0.08878137,4,40
EE,10,1.0026032,0.072088,0.09766205,4,666
EE,10,0.9993511,0.072088,0.067692816,4,40
EE,10,0.99947894,0.072088,0.05617017,2,42
EE,10,1.0001954,0.072088,0.07094443,4,30
EE,10,1.0001954,0.072088,0.09742752,6,30
EE,10,1.0009022,0.072088,0.05454175,3,40
EE,10,1.0001954,0.072088,0.060741954,5,40
EE,10,0.99947894,0.072088,0.05617017,3,40
EE,10,1.0009022,0.072088,0.08773664,5,40
EE,10,1.0001954,0.072088,0.087674685,7,40
EE,10,1.0007516,0.072088,0.07098389,6,40
EE,10,1.0001954,0.072088,0.060741954,3,40
EE,10,0.9990817,0.072088,0.08538114,6,40
EE,10,0.9993511,0.072088,0.10433287,6,666
EE,10,1.0001954,0.072088,0.09593997,5,25
EE,10,0.9993511,0.072088,0.056162987,4,40
EE,10,1.0009022,0.072088,0.096007764,6,40
EE,10,0.9993511,0.072088,0.056341108,6,60
EE,10,0.9993511,0.072088,0.056341108,6,60
EE,10,0.9993511,0.072088,0.067692816,6,50
EE,10,1.0007516,0.072088,0.087723434,2,40
EE,10,1.0009022,0.072088,0.05454175,5,15
EE,10,1.0001954,0.072088,0.060741954,4,40
EE,10,1.0026032,0.072088,0.054634444,4,40
EE,10,1.0009022,0.072088,0.05454175,2,40
EE,10,1.0007516,0.072088,0.07098389,4,40
EE,10,0.9990817,0.072088,0.08538114,6,60
EE,10,0.9993511,0.072088,0.085404165,6,44
EE,10,0.99947894,0.072088,0.05617017,3,50
EE,10,0.9990817,0.072088,0.056325916,5,40
EE,10,0.9993511,0.072088,0.056162987,6,40
EE,10,0.99883705,0.072088,0.056134094,3,44
EE,10,1.0001954,0.072088,0.05450324,3,40
EE,10,1.0026032,0.072088,0.054634444,2,40
EE,10,1.0010029,0.072088,0.054547243,7,40
EE,10,1.0010029,0.072088,0.060790997,4,40
EE,10,1.0007516,0.072088,0.05453355,5,40
EE,10,0.9990817,0.072088,0.056147844,4,40
EE,10,1.0009022,0.072088,0.05454175,6,40
EE,10,1.0001954,0.072088,0.08878137,5,40
EE,10,0.99883705,0.072088,0.06072578,6,75
EE,10,1.0001954,0.072088,0.05450324,2,40
EE,10,1.0009022,0.072088,0.05454175,6,5
EE,10,1.0007516,0.072088,0.07098389,2,40
EE,10,0.9993511,0.072088,0.056341108,5,40
EE,10,0.99883705,0.072088,0.056134094,3,40
EE,10,1.0001954,0.072088,0.07094443,4,40
EE,10,1.0009022,0.072088,0.08773664,4,40
EE,10,0.99947894,0.072088,0.085415095,5,40
EE,10,0.9990817,0.072088,0.06074065,5,40
EE,10,1.0007516,0.072088,0.08883074,5,40
EE,10,1.0010029,0.072088,0.08774546,6,40
EE,10,0.99947894,0.072088,0.085415095,3,60
EE,10,1.0009022,0.072088,0.06078488,3,50
EE,10,0.9993511,0.072088,0.085404165,4,50
EE,10,1.0026032,0.072088,0.054634444,5,40
EE,10,1.0010029,0.072088,0.07100171,7,60
EE,10,1.0009022,0.072088,0.08773664,2,45
EE,10,1.0001954,0.072088,0.07094443,4,40
EE,10,0.9993511,0.072088,0.085404165,4,40
EE,10,0.9993511,0.072088,0.067692816,6,100
EE,10,1.0001954,0.072088,0.05450324,3,40
EE,10,0.9993511,0.072088,0.09259273,2,40
EE,10,1.0010029,0.072088,0.054547243,3,888
EE,10,1.0010029,0.072088,0.060790997,4,40
EE,10,1.0001954,0.072088,0.05450324,5,40
EE,10,0.9990817,0.072088,0.056325916,3,60
EE,10,0.99883705,0.072088,0.085360244,5,40
EE,10,1.0009022,0.072088,0.06078488,7,60
EE,10,0.9993511,0.072088,0.060757034,4,20
EE,10,0.9993511,0.072088,0.117456436,4,666
EE,10,0.9990817,0.072088,0.104304746,5,40
EE,10,0.99947894,0.072088,0.05617017,4,40
EE,10,0.99947894,0.072088,0.085415095,2,40
EE,10,1.0026032,0.072088,0.052740708,2,50
EE,10,0.9993511,0.072088,0.07797054,2,40
EE,10,0.9993511,0.072088,0.060757034,3,35
EE,10,1.0026032,0.072088,0.087885745,6,40
EE,10,0.9990817,0.072088,0.056325916,3,35
EE,10,1.0010029,0.072088,0.054547243,5,40
EE,10,1.0009022,0.072088,0.07099456,5,40
EE,10,0.9990817,0.072088,0.056147844,1,40
EE,10,1.0010029,0.072088,0.054547243,6,45
EE,10,1.0009022,0.072088,0.09749637,4,46
EE,10,0.9990817,0.072088,0.06074065,3,666
EE,10,0.9993511,0.072088,0.067692816,7,40
EE,10,1.0009022,0.072088,0.06078488,2,40
EE,10,0.9990817,0.072088,0.077949524,2,50
EE,10,1.0001954,0.072088,0.08878137,4,44
EE,10,0.9990817,0.072088,0.056147844,1,60
EE,10,1.0009022,0.072088,0.06078488,5,45
EE,10,0.9990817,0.072088,0.056147844,6,60
EE,10,0.99883705,0.072088,0.11739604,4,666
EE,10,0.9990817,0.072088,0.056147844,1,60
EE,10,1.0001954,0.072088,0.05450324,5,40
EE,10,1.0026032,0.072088,0.09766205,3,40
EE,10,0.9993511,0.072088,0.056162987,1,46
EE,10,1.0007516,0.072088,0.06077574,4,60
EE,10,0.9993511,0.072088,0.07797054,3,48
EE,10,1.0001954,0.072088,0.060741954,6,40
EE,10,1.0007516,0.072088,0.05453355,2,47
EE,10,0.9990817,0.072088,0.077949524,3,40
EE,10,0.9993511,0.072088,0.085404165,4,40
EE,10,1.0001954,0.072088,0.087674685,2,40
EE,10,1.0001954,0.072088,0.087674685,2,40
EE,10,1.0001954,0.072088,0.060741954,3,40
EE,10,1.0009022,0.072088,0.096007764,4,40
EE,10,1.0001954,0.072088,0.08878137,5,40
EE,10,1.0009022,0.072088,0.06078488,5,20
EE,10,0.9993511,0.072088,0.060757034,3,15
EE,10,1.0001954,0.072088,0.07094443,6,40
EE,10,0.99883705,0.072088,0.104279205,3,40
EE,10,1.0001954,0.072088,0.060741954,4,50
EE,10,1.0007516,0.072088,0.052643307,5,40
EE,10,0.9990817,0.072088,0.056147844,4,40
EE,10,1.0009022,0.072088,0.08773664,5,30
EE,10,0.9993511,0.072088,0.056162987,2,888
EE,10,0.9993511,0.072088,0.067692816,3,40
EE,10,0.99883705,0.072088,0.085360244,3,40
EE,10,1.0001954,0.072088,0.05450324,4,40
EE,10,0.9993511,0.072088,0.056341108,6,40
EE,10,0.9993511,0.072088,0.056162987,2,40
EE,10,0.9993511,0.072088,0.060757034,5,45
EE,10,0.9993511,0.072088,0.085404165,2,45
EE,10,1.0007516,0.072088,0.05453355,4,40
EE,10,0.9993511,0.072088,0.10433287,4,40
EE,10,0.9993511,0.072088,0.060757034,2,2
EE,10,0.9993511,0.072088,0.085404165,3,40
EE,10,1.0010029,0.072088,0.060790997,5,40
EE,10,0.9993511,0.072088,0.056162987,4,44
EE,10,0.9993511,0.072088,0.056162987,4,40
EE,10,1.0001954,0.072088,0.05450324,5,40
EE,10,1.0009022,0.072088,0.05265123,4,55
EE,10,0.99947894,0.072088,0.05617017,2,70
EE,10,0.9990817,0.072088,0.08538114,4,70
EE,10,1.0001954,0.072088,0.09593997,5,55
EE,10,1.0001954,0.072088,0.087674685,6,40
EE,10,0.9990817,0.072088,0.08538114,4,40
EE,10,0.9990817,0.072088,0.06074065,4,40
EE,10,1.0001954,0.072088,0.087674685,5,45
EE,10,0.9975014,0.072088,0.06756752,2,90
EE,10,1.0026032,0.072088,0.054634444,4,30
EE,10,0.9990817,0.072088,0.08538114,3,40
EE,10,1.0009022,0.072088,0.08773664,3,666
EE,10,0.9975014,0.072088,0.06064458,1,40
EE,10,0.9993511,0.072088,0.10433287,4,50
EE,10,0.9975014,0.072088,0.077826224,1,40
EE,10,1.0009022,0.072088,0.05454175,2,35
EE,10,0.9993511,0.072088,0.060757034,2,20
EE,10,0.9990817,0.072088,0.11742478,4,666
EE,10,1.0001954,0.072088,0.060741954,6,40
EE,10,1.0001954,0.072088,0.09742752,7,35
EE,10,1.0001954,0.072088,0.060741954,4,70
EE,10,0.99883705,0.072088,0.085360244,5,40
EE,10,0.9993511,0.072088,0.060757034,4,40
EE,10,1.0001954,0.072088,0.060741954,4,40
EE,10,1.0001954,0.072088,0.087674685,2,20
EE,10,1.0001954,0.072088,0.060741954,2,60
EE,10,0.9993511,0.072088,0.085404165,4,50
EE,10,1.0010029,0.072088,0.054547243,4,40
EE,10,1.0026032,0.072088,0.07111522,3,40
EE,10,0.9990817,0.072088,0.11742478,6,666
EE,10,0.9993511,0.072088,0.10433287,5,40
EE,10,1.0009022,0.072088,0.06078488,2,40
EE,10,1.0026032,0.072088,0.087885745,6,666
EE,10,1.0010029,0.072088,0.052656524,5,40
EE,10,1.0001954,0.072088,0.060741954,5,41
EE,10,1.0001954,0.072088,0.060741954,4,40
EE,10,0.9990817,0.072088,0.06074065,4,40
EE,10,1.0001954,0.072088,0.09593997,4,40
EE,10,1.0001954,0.072088,0.09593997,4,40
EE,10,0.9990817,0.072088,0.06767456,5,888
EE,10,1.0001954,0.072088,0.060741954,2,30
EE,10,1.0001954,0.072088,0.09593997,6,10
EE,10,1.0009022,0.072088,0.07099456,3,40
EE,10,1.0009022,0.072088,0.06078488,2,40
EE,10,1.0010029,0.072088,0.054547243,3,40
EE,10,1.0007516,0.072088,0.05453355,2,40
EE,10,1.0009022,0.072088,0.09749637,5,40
EE,10,1.0009022,0.072088,0.05454175,2,60
EE,10,0.9993511,0.072088,0.056162987,3,40
EE,10,1.0007516,0.072088,0.05453355,2,48
EE,10,0.9993511,0.072088,0.085404165,5,40
EE,10,1.0001954,0.072088,0.07094443,6,44
EE,10,1.0010029,0.072088,0.060790997,3,45
EE,10,0.9993511,0.072088,0.085404165,2,40
EE,10,1.0026032,0.072088,0.060888175,4,35
EE,10,1.0007516,0.072088,0.05453355,1,40
EE,10,0.9993511,0.072088,0.060757034,3,40
EE,10,0.99883705,0.072088,0.056134094,4,40
EE,10,1.0026032,0.072088,0.09766205,3,666
EE,10,0.9993511,0.072088,0.10433287,6,40
EE,10,1.0001954,0.072088,0.08878137,6,40
EE,10,1.0001954,0.072088,0.05450324,2,50
EE,10,0.99883705,0.072088,0.067658,2,40
EE,10,1.0001954,0.072088,0.07094443,5,40
EE,10,0.99947894,0.072088,0.085415095,6,40
EE,10,0.9993511,0.072088,0.056162987,3,40
EE,10,1.0010029,0.072088,0.054547243,5,5
EE,10,0.9990817,0.072088,0.056147844,2,40
EE,10,0.99883705,0.072088,0.077930436,2,8
EE,10,1.0010029,0.072088,0.054547243,4,40
EE,10,1.0009022,0.072088,0.05265123,2,40
EE,10,1.0001954,0.072088,0.07094443,4,40
EE,10,0.9993511,0.072088,0.056162987,7,40
EE,10,0.99947894,0.072088,0.07798052,4,40
EE,10,0.9993511,0.072088,0.056341108,6,43
EE,10,0.9975014,0.072088,0.056059033,5,40
EE,10,1.0001954,0.072088,0.052614048,6,20
EE,10,1.0001954,0.072088,0.060741954,4,40
EE,10,1.0009022,0.072088,0.05454175,6,3
EE,10,1.0001954,0.072088,0.07094443,3,45
EE,10,1.0010029,0.072088,0.052656524,4,40
EE,10,1.0001954,0.072088,0.087674685,3,60
EE,10,1.0001954,0.072088,0.087674685,5,50
EE,10,1.0001954,0.072088,0.087674685,4,40
EE,10,1.0009022,0.072088,0.08773664,2,25
EE,10,0.99947894,0.072088,0.11747147,6,666
EE,10,0.9993511,0.072088,0.085404165,3,45
EE,10,1.0001954,0.072088,0.060741954,5,40
EE,10,1.0001954,0.072088,0.05450324,6,666
EE,10,1.0009022,0.072088,0.07099456,5,60
EE,10,1.0010029,0.072088,0.052656524,5,40
EE,10,1.0001954,0.072088,0.060741954,3,24
EE,10,1.0010029,0.072088,0.054547243,3,60
EE,10,0.9993511,0.072088,0.10433287,6,50
EE,10,1.0009022,0.072088,0.05454175,5,40
EE,10,1.0026032,0.072088,0.054634444,4,36
EE,10,1.0009022,0.072088,0.088844106,5,40
EE,10,1.0001954,0.072088,0.05225055,5,48
EE,10,1.0009022,0.072088,0.096007764,5,40
EE,10,1.0001954,0.072088,0.05450324,5,666
EE,10,1.0007516,0.072088,0.05453355,6,168
EE,10,1.0001954,0.072088,0.060741954,3,50
EE,10,1.0001954,0.072088,0.08878137,6,40
EE,10,1.0009022,0.072088,0.06078488,4,8
EE,10,0.9993511,0.072088,0.10433287,7,40
EE,10,0.9993511,0.072088,0.10433287,4,40
EE,10,1.0001954,0.072088,0.087674685,4,40
EE,10,1.0026032,0.072088,0.052740708,2,40
EE,10,1.0009022,0.072088,0.05454175,4,40
EE,10,1.0009022,0.072088,0.05265123,1,40
EE,10,1.0009022,0.072088,0.08773664,3,40
EE,10,1.0009022,0.072088,0.06078488,3,45
EE,10,0.9993511,0.072088,0.056162987,5,40
EE,10,1.0001954,0.072088,0.087674685,7,40
EE,10,1.0010029,0.072088,0.052656524,2,41
