essround,cntry,tvtot,sclmeet,wkhtot,dweight,pweight
3,SK,7,7,666,1,0.25452277
3,SK,6,6,666,1,0.25452277
3,SK,6,2,40,1,0.25452277
3,SK,7,7,40,1,0.25452277
3,SK,7,7,666,1,0.25452277
3,SK,6,6,40,1,0.25452277
3,SK,7,6,48,1,0.25452277
3,SK,7,4,50,1,0.25452277
3,SK,5,6,50,1,0.25452277
3,SK,4,6,46,1,0.25452277
3,SK,5,3,888,1,0.25452277
3,SK,4,5,45,1,0.25452277
3,SK,0,5,65,1,0.25452277
3,SK,6,5,50,1,0.25452277
3,SK,3,6,45,1,0.25452277
3,SK,5,6,666,1,0.25452277
3,SK,2,6,48,1,0.25452277
3,SK,4,5,45,1,0.25452277
3,SK,4,7,80,1,0.25452277
3,SK,2,3,40,1,0.25452277
3,SK,7,7,666,1,0.25452277
3,SK,2,7,48,1,0.25452277
3,SK,6,5,666,1,0.25452277
3,SK,4,6,48,1,0.25452277
3,SK,1,6,50,1,0.25452277
3,SK,2,7,999,1,0.25452277
3,SK,7,6,42,1,0.25452277
3,SK,1,6,666,1,0.25452277
3,SK,2,7,50,1,0.25452277
3,SK,7,6,40,1,0.25452277
3,SK,7,4,55,1,0.25452277
3,SK,4,7,666,1,0.25452277
3,SK,5,7,666,1,0.25452277
3,SK,5,5,50,1,0.25452277
3,SK,5,6,666,1,0.25452277
3,SK,1,6,666,1,0.25452277
3,SK,4,6,34,1,0.25452277
3,SK,2,6,50,1,0.25452277
3,SK,6,5,666,1,0.25452277
3,SK,3,7,40,1,0.25452277
3,SK,2,2,50,1,0.25452277
3,SK,5,7,0,1,0.25452277
3,SK,4,7,45,1,0.25452277
3,SK,7,6,0,1,0.25452277
3,SK,3,5,40,1,0.25452277
3,SK,3,7,888,1,0.25452277
3,SK,7,7,666,1,0.25452277
3,SK,5,6,45,1,0.25452277
3,SK,1,7,8,1,0.25452277
3,SK,5,6,40,1,0.25452277
3,SK,4,5,60,1,0.25452277
3,SK,4,3,50,1,0.25452277
3,SK,2,7,40,1,0.25452277
3,SK,2,6,42,1,0.25452277
3,SK,7,4,666,1,0.25452277
3,SK,5,7,40,1,0.25452277
3,SK,7,2,40,1,0.25452277
3,SK,2,4,60,1,0.25452277
3,SK,7,7,666,1,0.25452277
3,SK,7,7,666,1,0.25452277
3,SK,6,2,50,1,0.25452277
3,SK,6,2,40,1,0.25452277
3,SK,7,3,888,1,0.25452277
3,SK,4,6,666,1,0.25452277
3,SK,2,4,70,1,0.25452277
3,SK,6,7,45,1,0.25452277
3,SK,2,5,37.5,1,0.25452277
3,SK,4,4,50,1,0.25452277
3,SK,2,7,25,1,0.25452277
3,SK,1,5,49,1,0.25452277
3,SK,6,6,42,1,0.25452277
3,SK,2,5,42,1,0.25452277
3,SK,6,3,45,1,0.25452277
3,SK,4,7,40,1,0.25452277
3,SK,5,6,50,1,0.25452277
3,SK,5,7,6,1,0.25452277
3,SK,6,5,48,1,0.25452277
3,SK,4,7,45,1,0.25452277
3,SK,6,4,37.5,1,0.25452277
3,SK,5,4,38,1,0.25452277
3,SK,0,5,41,1,0.25452277
3,SK,2,4,60,1,0.25452277
3,SK,2,4,43,1,0.25452277
3,SK,1,3,42,1,0.25452277
3,SK,4,3,45,1,0.25452277
3,SK,3,4,48,1,0.25452277
3,SK,2,4,60,1,0.25452277
3,SK,6,6,47,1,0.25452277
3,SK,3,4,40,1,0.25452277
3,SK,4,4,50,1,0.25452277
3,SK,5,7,40,1,0.25452277
3,SK,0,6,10,1,0.25452277
3,SK,5,2,40,1,0.25452277
3,SK,3,7,50,1,0.25452277
3,SK,2,2,55,1,0.25452277
3,SK,3,5,40,1,0.25452277
3,SK,2,5,50,1,0.25452277
3,SK,6,7,888,1,0.25452277
3,SK,4,5,40,1,0.25452277
3,SK,6,5,50,1,0.25452277
3,SK,7,5,50,1,0.25452277
3,SK,2,3,999,1,0.25452277
3,SK,4,3,999,1,0.25452277
3,SK,3,2,0,1,0.25452277
3,SK,6,7,666,1,0.25452277
3,SK,2,2,20,1,0.25452277
3,SK,3,6,55,1,0.25452277
3,SK,3,5,37,1,0.25452277
3,SK,6,5,50,1,0.25452277
3,SK,2,4,56,1,0.25452277
3,SK,2,7,50,1,0.25452277
3,SK,4,4,40,1,0.25452277
3,SK,3,6,35,1,0.25452277
3,SK,5,5,42,1,0.25452277
3,SK,3,3,666,1,0.25452277
3,SK,5,7,42,1,0.25452277
3,SK,5,6,40,1,0.25452277
3,SK,7,5,60,1,0.25452277
3,SK,4,1,999,1,0.25452277
3,SK,5,7,58,1,0.25452277
3,SK,2,5,60,1,0.25452277
3,SK,7,7,666,1,0.25452277
3,SK,4,7,48,1,0.25452277
3,SK,4,7,40,1,0.25452277
3,SK,3,4,50,1,0.25452277
3,SK,4,6,40,1,0.25452277
3,SK,5,7,40,1,0.25452277
3,SK,2,4,48,1,0.25452277
3,SK,5,4,32,1,0.25452277
3,SK,7,7,666,1,0.25452277
3,SK,3,2,45,1,0.25452277
3,SK,4,4,42.5,1,0.25452277
3,SK,2,6,70,1,0.25452277
3,SK,7,4,48,1,0.25452277
3,SK,7,7,666,1,0.25452277
3,SK,7,5,42,1,0.25452277
3,SK,7,5,666,1,0.25452277
3,SK,7,5,666,1,0.25452277
3,SK,7,7,80,1,0.25452277
3,SK,4,3,60,1,0.25452277
3,SK,0,7,888,1,0.25452277
3,SK,6,2,54,1,0.25452277
3,SK,4,3,999,1,0.25452277
3,SK,0,7,888,1,0.25452277
3,SK,3,3,50,1,0.25452277
3,SK,2,7,888,1,0.25452277
3,SK,5,7,60,1,0.25452277
3,SK,7,6,50,1,0.25452277
3,SK,7,7,666,1,0.25452277
3,SK,1,1,40,1,0.25452277
3,SK,5,6,666,1,0.25452277
3,SK,7,7,50,1,0.25452277
3,SK,6,4,666,1,0.25452277
3,SK,7,6,80,1,0.25452277
3,SK,2,3,50,1,0.25452277
3,SK,3,4,888,1,0.25452277
3,SK,5,2,999,1,0.25452277
3,SK,4,4,40,1,0.25452277
3,SK,6,3,44,1,0.25452277
3,SK,7,7,40,1,0.25452277
3,SK,5,7,44,1,0.25452277
3,SK,7,1,888,1,0.25452277
3,SK,6,2,40,1,0.25452277
3,SK,5,4,45,1,0.25452277
3,SK,4,4,40,1,0.25452277
3,SK,5,6,666,1,0.25452277
3,SK,6,4,55,1,0.25452277
3,SK,4,4,44,1,0.25452277
3,SK,5,6,44,1,0.25452277
3,SK,5,4,42,1,0.25452277
3,SK,7,4,45,1,0.25452277
3,SK,6,4,0,1,0.25452277
3,SK,4,5,9,1,0.25452277
3,SK,4,3,1,1,0.25452277
3,SK,2,7,0,1,0.25452277
3,SK,6,7,65,1,0.25452277
3,SK,7,5,48,1,0.25452277
3,SK,2,7,666,1,0.25452277
3,SK,2,6,666,1,0.25452277
3,SK,7,7,60,1,0.25452277
3,SK,4,7,54,1,0.25452277
3,SK,2,6,4,1,0.25452277
3,SK,4,6,49,1,0.25452277
3,SK,6,4,40,1,0.25452277
3,SK,4,4,6,1,0.25452277
3,SK,4,3,5,1,0.25452277
3,SK,4,4,10,1,0.25452277
3,SK,6,4,48,1,0.25452277
3,SK,6,3,999,1,0.25452277
3,SK,6,4,999,1,0.25452277
3,SK,4,4,999,1,0.25452277
3,SK,4,4,10,1,0.25452277
3,SK,2,1,10,1,0.25452277
3,SK,5,4,49,1,0.25452277
3,SK,4,4,15,1,0.25452277
3,SK,4,4,0,1,0.25452277
3,SK,7,3,48,1,0.25452277
3,SK,1,3,50,1,0.25452277
3,SK,7,2,999,1,0.25452277
3,SK,0,2,666,1,0.25452277
3,SK,3,6,888,1,0.25452277
3,SK,4,3,46,1,0.25452277
3,SK,5,3,40,1,0.25452277
3,SK,2,4,40,1,0.25452277
3,SK,3,4,46,1,0.25452277
3,SK,6,6,50,1,0.25452277
3,SK,3,1,48,1,0.25452277
3,SK,1,1,666,1,0.25452277
3,SK,4,6,42,1,0.25452277
3,SK,3,6,42,1,0.25452277
3,SK,2,4,77,1,0.25452277
3,SK,2,4,40,1,0.25452277
3,SK,7,4,33,1,0.25452277
3,SK,3,6,37,1,0.25452277
3,SK,5,4,40,1,0.25452277
3,SK,3,3,42,1,0.25452277
3,SK,0,2,45,1,0.25452277
3,SK,1,7,32,1,0.25452277
3,SK,6,2,50,1,0.25452277
3,SK,6,7,666,1,0.25452277
3,SK,5,6,50,1,0.25452277
3,SK,5,4,42.5,1,0.25452277
3,SK,3,1,666,1,0.25452277
3,SK,5,7,666,1,0.25452277
3,SK,7,5,48,1,0.25452277
3,SK,5,6,40,1,0.25452277
3,SK,4,3,42.5,1,0.25452277
3,SK,7,4,50,1,0.25452277
3,SK,0,6,40,1,0.25452277
3,SK,2,7,42,1,0.25452277
3,SK,4,7,666,1,0.25452277
3,SK,4,5,45,1,0.25452277
3,SK,4,5,30,1,0.25452277
3,SK,4,6,50,1,0.25452277
3,SK,6,2,30,1,0.25452277
3,SK,4,6,666,1,0.25452277
3,SK,4,6,666,1,0.25452277
3,SK,7,7,666,1,0.25452277
3,SK,5,4,50,1,0.25452277
3,SK,5,6,888,1,0.25452277
3,SK,7,6,40,1,0.25452277
3,SK,2,5,45,1,0.25452277
3,SK,6,6,49,1,0.25452277
3,SK,7,4,666,1,0.25452277
3,SK,7,7,43,1,0.25452277
3,SK,7,1,45,1,0.25452277
3,SK,6,7,40,1,0.25452277
3,SK,4,5,60,1,0.25452277
3,SK,3,6,58,1,0.25452277
3,SK,7,6,45,1,0.25452277
3,SK,5,7,666,1,0.25452277
3,SK,2,7,888,1,0.25452277
3,SK,4,5,0,1,0.25452277
3,SK,2,7,666,1,0.25452277
3,SK,5,2,60,1,0.25452277
3,SK,4,6,0,1,0.25452277
3,SK,6,6,888,1,0.25452277
3,SK,5,5,40,1,0.25452277
3,SK,4,5,56,1,0.25452277
3,SK,7,4,40,1,0.25452277
3,SK,3,3,46,1,0.25452277
3,SK,2,7,40,1,0.25452277
3,SK,6,4,50,1,0.25452277
3,SK,4,3,45,1,0.25452277
3,SK,7,6,666,1,0.25452277
3,SK,2,6,666,1,0.25452277
3,SK,7,5,30,1,0.25452277
3,SK,5,7,45,1,0.25452277
3,SK,3,3,58,1,0.25452277
3,SK,4,3,37,1,0.25452277
3,SK,7,3,42,1,0.25452277
3,SK,4,7,666,1,0.25452277
3,SK,6,4,37,1,0.25452277
3,SK,6,6,55,1,0.25452277
3,SK,5,7,888,1,0.25452277
3,SK,3,6,2,1,0.25452277
3,SK,5,3,30,1,0.25452277
3,SK,5,6,43,1,0.25452277
3,SK,5,3,50,1,0.25452277
3,SK,6,3,60,1,0.25452277
3,SK,6,6,42.5,1,0.25452277
3,SK,7,7,42,1,0.25452277
3,SK,4,7,40,1,0.25452277
3,SK,4,5,44,1,0.25452277
3,SK,7,2,42,1,0.25452277
3,SK,0,3,42,1,0.25452277
3,SK,1,5,666,1,0.25452277
3,SK,3,5,999,1,0.25452277
3,SK,4,6,666,1,0.25452277
3,SK,7,6,666,1,0.25452277
3,SK,2,2,50,1,0.25452277
3,SK,1,5,42,1,0.25452277
3,SK,5,5,60,1,0.25452277
3,SK,5,5,60,1,0.25452277
3,SK,7,4,48,1,0.25452277
3,SK,2,4,40,1,0.25452277
3,SK,6,4,38,1,0.25452277
3,SK,2,2,42,1,0.25452277
3,SK,3,3,42,1,0.25452277
3,SK,6,7,42,1,0.25452277
3,SK,4,6,40,1,0.25452277
3,SK,5,2,999,1,0.25452277
3,SK,4,3,48,1,0.25452277
3,SK,4,7,666,1,0.25452277
3,SK,7,6,40,1,0.25452277
3,SK,5,4,42,1,0.25452277
3,SK,7,2,52,1,0.25452277
3,SK,0,5,45,1,0.25452277
3,SK,7,7,46,1,0.25452277
3,SK,7,5,50,1,0.25452277
3,SK,7,4,45,1,0.25452277
3,SK,3,4,666,1,0.25452277
3,SK,2,7,666,1,0.25452277
3,SK,5,5,42,1,0.25452277
3,SK,3,6,40,1,0.25452277
3,SK,2,7,55,1,0.25452277
3,SK,7,6,45,1,0.25452277
3,UA,6,3,666,0.1235,2.0207715
3,UA,5,3,40,0.1235,2.0207715
3,UA,2,6,40,0.1235,2.0207715
3,UA,5,5,48,0.0823,2.0207715
3,UA,5,7,48,0.0823,2.0207715
3,UA,3,4,48,0.1647,2.0207715
3,UA,2,6,48,0.0823,2.0207715
3,UA,5,88,888,0.0823,2.0207715
3,UA,6,6,40,0.0823,2.0207715
3,UA,4,6,48,0.0412,2.0207715
3,UA,4,5,48,0.0412,2.0207715
3,UA,6,7,666,0.1647,2.0207715
3,UA,5,5,50,0.1235,2.0207715
3,UA,4,6,40,0.1235,2.0207715
3,UA,3,6,50,0.0412,2.0207715
3,UA,6,7,666,0.0823,2.0207715
3,UA,5,7,20,0.1235,2.0207715
3,UA,5,5,40,0.0823,2.0207715
3,UA,2,5,666,0.0412,2.0207715
3,UA,3,7,88,0.1235,2.0207715
3,UA,6,6,888,0.0823,2.0207715
3,UA,7,6,888,0.1235,2.0207715
3,UA,88,2,888,0.0823,2.0207715
3,UA,7,7,666,0.1647,2.0207715
3,UA,4,5,888,0.0823,2.0207715
3,UA,6,5,888,0.0823,2.0207715
3,UA,7,4,888,0.1235,2.0207715
3,UA,7,7,888,0.1647,2.0207715
3,UA,2,2,888,0.1647,2.0207715
3,UA,6,5,40,0.0412,2.0207715
3,UA,4,3,84,0.0412,2.0207715
3,UA,5,7,10,0.0823,2.0207715
3,UA,1,5,50,0.0823,2.0207715
3,UA,7,2,666,0.0823,2.0207715
3,UA,5,3,50,0.1235,2.0207715
3,UA,7,3,7,0.1235,2.0207715
3,UA,4,7,666,0.2058,2.0207715
3,UA,0,6,666,0.1647,2.0207715
3,UA,4,4,20,0.1647,2.0207715
3,UA,0,5,666,0.1647,2.0207715
3,UA,0,7,20,0.1235,2.0207715
3,UA,3,6,40,0.0823,2.0207715
3,UA,4,6,48,0.1235,2.0207715
3,UA,7,7,50,0.0823,2.0207715
3,UA,7,2,888,0.0823,2.0207715
3,UA,3,4,48,0.1647,2.0207715
3,UA,2,5,50,0.0823,2.0207715
3,UA,3,1,40,0.0412,2.0207715
3,UA,3,2,40,0.1647,2.0207715
3,UA,3,7,888,0.0412,2.0207715
3,UA,4,3,40,0.1647,2.0207715
3,UA,2,6,40,0.1235,2.0207715
3,UA,6,3,60,0.0823,2.0207715
3,UA,5,2,55,0.1235,2.0207715
3,UA,4,6,20,0.0823,2.0207715
3,UA,4,3,25,0.1647,2.0207715
3,UA,7,6,30,0.1235,2.0207715
3,UA,5,6,40,0.1647,2.0207715
3,UA,2,2,40,0.0823,2.0207715
3,UA,3,5,666,0.1235,2.0207715
3,UA,5,4,888,0.0823,2.0207715
3,UA,6,6,50,0.1235,2.0207715
3,UA,4,3,666,0.0823,2.0207715
3,UA,4,6,4,0.0823,2.0207715
3,UA,6,6,40,0.1235,2.0207715
3,UA,4,4,70,0.0823,2.0207715
3,UA,6,5,35,0.0823,2.0207715
3,UA,5,3,40,0.1647,2.0207715
3,UA,4,7,888,0.0823,2.0207715
3,UA,7,2,40,0.1647,2.0207715
3,UA,0,1,888,0.0412,2.0207715
3,UA,2,5,58,0.1647,2.0207715
3,UA,3,2,45,0.0823,2.0207715
3,UA,7,2,45,0.0412,2.0207715
3,UA,7,7,666,0.1235,2.0207715
3,UA,4,5,60,0.1235,2.0207715
3,UA,4,6,40,0.0823,2.0207715
3,UA,4,4,56,0.1647,2.0207715
3,UA,0,1,888,0.0823,2.0207715
3,UA,2,6,40,0.0823,2.0207715
3,UA,3,6,40,0.1235,2.0207715
3,UA,3,4,40,0.0823,2.0207715
3,UA,6,4,60,0.0412,2.0207715
3,UA,3,2,56,0.1647,2.0207715
3,UA,4,4,40,0.1647,2.0207715
3,UA,6,6,40,0.0823,2.0207715
3,UA,3,4,40,0.1235,2.0207715
3,UA,0,6,888,0.2058,2.0207715
3,UA,7,6,888,0.0412,2.0207715
3,UA,88,7,888,0.0823,2.0207715
3,UA,7,5,40,0.0412,2.0207715
3,UA,1,7,888,0.247,2.0207715
3,UA,4,6,40,0.4453,2.0207715
3,UA,1,7,50,0.2227,2.0207715
3,UA,3,5,888,0.4453,2.0207715
3,UA,5,5,666,0.4453,2.0207715
3,UA,1,7,888,0.668,2.0207715
3,UA,1,6,50,0.4453,2.0207715
3,UA,4,5,888,0.8906,2.0207715
3,UA,6,4,40,0.4453,2.0207715
3,UA,4,6,40,0.4453,2.0207715
3,UA,3,6,40,0.4453,2.0207715
3,UA,3,5,48,0.4453,2.0207715
3,UA,5,7,48,0.4453,2.0207715
3,UA,4,5,666,0.2227,2.0207715
3,UA,6,6,40,0.4453,2.0207715
3,UA,2,6,40,0.4453,2.0207715
3,UA,4,4,40,0.668,2.0207715
3,UA,3,7,666,1.1174,2.0207715
3,UA,4,6,888,0.5587,2.0207715
3,UA,5,7,12,0.2793,2.0207715
3,UA,4,5,666,0.838,2.0207715
3,UA,7,7,45,0.5587,2.0207715
3,UA,1,3,41,0.838,2.0207715
3,UA,2,7,666,0.838,2.0207715
3,UA,2,5,48,1.1174,2.0207715
3,UA,4,7,666,0.838,2.0207715
3,UA,4,5,40,0.5587,2.0207715
3,UA,7,3,20,0.5587,2.0207715
3,UA,3,5,60,1.1174,2.0207715
3,UA,4,3,41,1.4128,2.0207715
3,UA,6,5,41,0.9419,2.0207715
3,UA,2,4,52,0.9419,2.0207715
3,UA,6,4,888,1.4128,2.0207715
3,UA,1,2,40,0.9419,2.0207715
3,UA,4,3,40,0.9419,2.0207715
3,UA,4,4,48,1.0377,2.0207715
3,UA,4,5,0,2.0754,2.0207715
3,UA,3,4,888,1.5566,2.0207715
3,UA,2,5,0,1.5566,2.0207715
3,UA,2,6,888,1.0377,2.0207715
3,UA,5,4,666,1.5566,2.0207715
3,UA,4,5,0,1.0377,2.0207715
3,UA,0,5,666,1.0377,2.0207715
3,UA,5,6,3,2.5943,2.0207715
3,UA,2,5,1,2.0754,2.0207715
3,UA,2,3,44,1.0377,2.0207715
3,UA,1,5,60,1.0377,2.0207715
3,UA,3,6,54,2.0754,2.0207715
3,UA,3,4,5,2.0754,2.0207715
3,UA,3,6,888,1.0377,2.0207715
3,UA,7,6,666,1.0761,2.0207715
3,UA,4,4,60,1.0761,2.0207715
3,UA,4,7,888,2.6901,2.0207715
3,UA,1,5,55,1.6141,2.0207715
3,UA,1,3,888,0.538,2.0207715
3,UA,1,5,54,1.6141,2.0207715
3,UA,6,5,60,0.538,2.0207715
3,UA,2,6,888,1.0761,2.0207715
3,UA,4,4,0,1.0761,2.0207715
3,UA,7,6,5,1.0761,2.0207715
3,UA,2,6,888,2.1521,2.0207715
3,UA,6,6,888,1.6141,2.0207715
3,UA,3,4,6,2.1521,2.0207715
3,UA,3,3,0,2.1521,2.0207715
3,UA,5,6,40,0.2311,2.0207715
3,UA,3,6,42,0.2311,2.0207715
3,UA,4,6,40,0.3467,2.0207715
3,UA,4,6,888,0.3467,2.0207715
3,UA,6,6,90,0.2311,2.0207715
3,UA,5,6,43,0.2311,2.0207715
3,UA,4,5,44,0.3467,2.0207715
3,UA,4,5,50,0.1156,2.0207715
3,UA,7,3,888,0.2311,2.0207715
3,UA,7,4,20,0.3467,2.0207715
3,UA,6,3,40,0.2311,2.0207715
3,UA,0,4,38,0.1156,2.0207715
3,UA,5,2,40,0.2311,2.0207715
3,UA,5,2,888,0.2311,2.0207715
3,UA,5,4,35,0.1156,2.0207715
3,UA,0,7,666,0.2311,2.0207715
3,UA,5,4,40,0.2311,2.0207715
3,UA,0,4,40,0.3467,2.0207715
3,UA,0,4,40,0.1156,2.0207715
3,UA,5,5,25,0.2385,2.0207715
3,UA,2,3,20,0.7154,2.0207715
3,UA,4,3,40,0.477,2.0207715
3,UA,1,5,18,0.477,2.0207715
3,UA,0,2,60,0.477,2.0207715
3,UA,7,2,36,0.9539,2.0207715
3,UA,5,3,40,0.9539,2.0207715
3,UA,7,4,40,0.477,2.0207715
3,UA,3,2,36,0.477,2.0207715
3,UA,3,2,60,0.9539,2.0207715
3,UA,7,6,55,0.7074,2.0207715
3,UA,7,3,40,2.8297,2.0207715
3,UA,4,3,40,1.4149,2.0207715
3,UA,6,4,40,1.4149,2.0207715
3,UA,7,6,10,2.8297,2.0207715
3,UA,3,5,48,0.7074,2.0207715
3,UA,7,6,36,0.7074,2.0207715
3,UA,0,6,42,0.7074,2.0207715
3,UA,7,5,48,1.4149,2.0207715
3,UA,3,7,666,2.1223,2.0207715
3,UA,6,5,54,2.1223,2.0207715
3,UA,7,3,48,0.7812,2.0207715
3,UA,4,2,888,1.5624,2.0207715
3,UA,7,5,48,1.5624,2.0207715
3,UA,7,4,60,1.5624,2.0207715
3,UA,4,4,56,1.5624,2.0207715
3,UA,0,4,32,0.7812,2.0207715
3,UA,1,3,60,3.1249,2.0207715
3,UA,6,5,45,1.5624,2.0207715
3,UA,0,4,48,2.3437,2.0207715
3,UA,6,5,56,0.7812,2.0207715
3,UA,7,6,45,1.5624,2.0207715
3,UA,2,5,888,2.3437,2.0207715
3,UA,7,5,62,1.5624,2.0207715
3,UA,3,4,60,0.7812,2.0207715
3,UA,0,4,70,0.9986,2.0207715
3,UA,5,2,76,0.9986,2.0207715
3,UA,7,2,22,1.9972,2.0207715
3,UA,6,5,58,1.9972,2.0207715
3,UA,0,2,50,0.9986,2.0207715
3,UA,0,6,70,0.9986,2.0207715
3,UA,2,2,64,1.9972,2.0207715
3,UA,6,6,56,3.9945,2.0207715
3,UA,7,2,55,0.9986,2.0207715
3,UA,0,2,56,0.9986,2.0207715
3,UA,0,2,50,3.9945,2.0207715
3,UA,4,2,95,1.9972,2.0207715
3,UA,0,6,86,0.9986,2.0207715
3,UA,6,2,48,1.9972,2.0207715
3,UA,3,5,86,1.9972,2.0207715
3,UA,7,2,64,1.9972,2.0207715
3,UA,0,3,64,0.9986,2.0207715
3,UA,0,2,50,2.9959,2.0207715
3,UA,7,2,36,0.9986,2.0207715
3,UA,1,2,79,1.9972,2.0207715
3,UA,3,6,50,0.2605,2.0207715
3,UA,4,4,60,0.2605,2.0207715
3,UA,3,5,40,0.1303,2.0207715
3,UA,7,6,42,0.3908,2.0207715
3,UA,3,4,45,0.2605,2.0207715
3,UA,2,3,80,0.1303,2.0207715
3,UA,2,6,666,0.521,2.0207715
3,UA,4,6,48,0.2605,2.0207715
3,UA,7,6,888,0.2605,2.0207715
3,UA,7,7,40,0.1303,2.0207715
3,UA,4,6,888,0.2605,2.0207715
3,UA,1,4,888,0.3908,2.0207715
3,UA,5,6,60,2.1083,2.0207715
3,UA,7,6,50,4,2.0207715
3,UA,6,4,20,2.1083,2.0207715
3,UA,4,5,40,2.1083,2.0207715
3,UA,5,6,40,1.0542,2.0207715
3,UA,5,5,40,2.1083,2.0207715
3,UA,6,4,60,2.1083,2.0207715
3,UA,7,6,666,3.1625,2.0207715
3,UA,5,3,60,0.487,2.0207715
3,UA,6,3,40,0.7305,2.0207715
3,UA,0,2,50,0.487,2.0207715
3,UA,7,5,40,0.487,2.0207715
3,UA,7,3,666,0.487,2.0207715
3,UA,3,7,40,1.4609,2.0207715
3,UA,2,4,80,0.487,2.0207715
3,UA,2,5,84,1.6891,2.0207715
3,UA,6,3,40,1.6891,2.0207715
3,UA,6,4,40,1.6891,2.0207715
3,UA,6,2,60,2.5336,2.0207715
3,UA,7,2,666,0.8445,2.0207715
3,UA,7,4,888,1.6891,2.0207715
3,UA,6,6,888,2.5336,2.0207715
3,UA,1,4,70,0.8445,2.0207715
3,UA,3,3,88,1.777,2.0207715
3,UA,2,5,45,0.3554,2.0207715
3,UA,4,4,888,1.0662,2.0207715
3,UA,6,3,888,0.7108,2.0207715
3,UA,1,5,45,0.3554,2.0207715
3,UA,1,2,888,0.3554,2.0207715
3,UA,7,2,48,0.7108,2.0207715
3,UA,4,2,666,0.3554,2.0207715
3,UA,7,5,15,2.3986,2.0207715
3,UA,2,6,25,2.3986,2.0207715
3,UA,3,4,20,1.1993,2.0207715
3,UA,4,6,25,2.3986,2.0207715
3,UA,7,4,20,2.3986,2.0207715
3,UA,6,4,40,1.1993,2.0207715
3,UA,6,6,28,2.3986,2.0207715
3,UA,7,2,50,0.487,2.0207715
3,UA,3,5,45,0.487,2.0207715
3,UA,6,3,888,0.7305,2.0207715
3,UA,4,6,666,0.974,2.0207715
3,UA,3,5,50,0.7305,2.0207715
3,UA,1,4,888,0.7305,2.0207715
3,UA,6,7,36,0.7305,2.0207715
3,UA,1,7,25,0.4353,2.0207715
3,UA,2,4,40,0.6529,2.0207715
3,UA,3,3,20,0.4353,2.0207715
3,UA,3,6,30,0.6529,2.0207715
3,UA,1,5,888,0.8705,2.0207715
3,UA,2,6,50,0.2176,2.0207715
3,UA,88,5,888,1.0535,2.0207715
3,UA,7,5,70,1.0535,2.0207715
3,UA,5,5,888,0.5268,2.0207715
3,UA,7,4,44,0.2634,2.0207715
3,UA,3,6,45,1.0535,2.0207715
3,UA,4,3,60,0.5268,2.0207715
3,UA,88,5,65,0.5268,2.0207715
3,UA,6,4,40,0.4777,2.0207715
3,UA,3,2,40,0.6369,2.0207715
3,UA,7,2,40,0.1592,2.0207715
3,UA,6,6,45,0.4777,2.0207715
3,UA,1,2,25,0.4777,2.0207715
3,UA,5,4,40,0.3185,2.0207715
3,UA,6,5,40,0.1592,2.0207715
3,UA,7,2,72,0.4777,2.0207715
3,UA,3,5,20,0.926,2.0207715
3,UA,6,4,46,0.926,2.0207715
3,UA,7,5,72,0.6173,2.0207715
3,UA,5,3,36,0.6173,2.0207715
3,UA,6,5,40,0.926,2.0207715
3,UA,6,2,36,0.926,2.0207715
3,UA,6,4,40,0.6173,2.0207715
3,UA,6,4,48,0.3087,2.0207715
3,UA,4,6,50,0.1779,2.0207715
3,UA,7,6,45,0.1779,2.0207715
3,UA,4,4,56,0.2668,2.0207715
3,UA,6,4,40,0.1779,2.0207715
3,UA,3,6,48,0.1779,2.0207715
3,UA,6,6,46,0.1779,2.0207715
3,UA,3,4,45,0.2668,2.0207715
3,UA,5,4,40,0.0889,2.0207715
3,UA,7,6,40,0.1779,2.0207715
3,UA,7,2,48,3.6248,2.0207715
3,UA,3,2,888,2.4165,2.0207715
3,UA,4,2,888,3.6248,2.0207715
3,UA,3,2,888,1.2083,2.0207715
3,UA,4,3,888,2.4165,2.0207715
3,UA,7,2,888,2.4165,2.0207715
3,UA,3,2,888,2.4165,2.0207715
3,UA,7,2,48,2.4165,2.0207715
3,UA,3,2,888,2.4165,2.0207715
3,UA,7,2,48,3.6248,2.0207715
3,UA,2,3,40,1.2083,2.0207715
3,UA,4,2,40,1.2083,2.0207715
3,UA,5,3,40,2.4165,2.0207715
3,UA,7,3,48,2.4165,2.0207715
3,UA,0,2,888,1.2083,2.0207715
3,UA,7,2,40,2.4165,2.0207715
3,UA,3,4,40,4,2.0207715
3,UA,7,6,48,2.4165,2.0207715
3,UA,7,4,888,1.7093,2.0207715
3,UA,3,2,666,2.2791,2.0207715
3,UA,7,2,888,1.1395,2.0207715
3,UA,7,2,888,1.1395,2.0207715
3,UA,6,4,50,1.7093,2.0207715
3,UA,7,3,888,1.1395,2.0207715
3,UA,4,2,888,1.1395,2.0207715
3,UA,0,3,888,0.5698,2.0207715
3,UA,7,3,666,2.8488,2.0207715
3,UA,3,2,55,1.1395,2.0207715
3,UA,7,7,666,1.1395,2.0207715
3,UA,6,1,888,1.7093,2.0207715
3,UA,6,2,888,1.1395,2.0207715
3,UA,0,2,48,0.5698,2.0207715
3,UA,4,2,666,1.1395,2.0207715
3,UA,4,2,888,0.5698,2.0207715
3,UA,4,88,888,1.1395,2.0207715
3,UA,7,2,888,1.1395,2.0207715
3,UA,3,2,60,0.1537,2.0207715
3,UA,4,6,40,0.6149,2.0207715
