STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,bmi,Body Mass Index,isced11,International Standard Classification of Education (ISCED 2011),sex,Sex,age,Age class,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,CZ,Czechia,2019,,40.5,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,DE,Germany,2014,,49.7,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,DE,Germany,2019,,46.0,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,DK,Denmark,2014,,50.0,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,DK,Denmark,2019,,48.9,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,EE,Estonia,2014,,47.3,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,EE,Estonia,2019,,46.0,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,EL,Greece,2014,,44.4,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,EL,Greece,2019,,48.1,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,ES,Spain,2014,,50.5,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,ES,Spain,2019,,48.6,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,EU27_2020,European Union - 27 countries (from 2020),2014,,50.3,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,EU27_2020,European Union - 27 countries (from 2020),2019,,48.1,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,EU28,European Union - 28 countries (2013-2020),2014,,49.4,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,FI,Finland,2014,,46.9,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,FI,Finland,2019,,40.7,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,FR,France,2014,,53.4,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,FR,France,2019,,53.1,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,HR,Croatia,2014,,45.1,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,HR,Croatia,2019,,39.0,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,HU,Hungary,2014,,46.0,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,HU,Hungary,2019,,42.5,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,IE,Ireland,2014,,43.1,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,IE,Ireland,2019,,,,u,low reliability,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,IS,Iceland,2014,,40.0,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,IS,Iceland,2019,,35.7,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,IT,Italy,2014,,58.1,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,IT,Italy,2019,,56.3,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,LT,Lithuania,2014,,47.0,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,LT,Lithuania,2019,,50.7,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,LU,Luxembourg,2014,,49.7,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,LU,Luxembourg,2019,,51.1,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,LV,Latvia,2014,,47.0,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,LV,Latvia,2019,,45.4,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,MT,Malta,2014,,35.0,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,MT,Malta,2019,,32.4,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,NL,Netherlands,2014,,49.4,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,NL,Netherlands,2019,,48.6,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,NO,Norway,2014,,47.4,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,NO,Norway,2019,,47.9,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,PL,Poland,2014,,45.2,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,PL,Poland,2019,,42.8,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,PT,Portugal,2014,,48.8,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,PT,Portugal,2019,,46.9,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,RO,Romania,2014,,45.0,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,RO,Romania,2019,,43.8,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,RS,Serbia,2019,,46.5,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,SE,Sweden,2014,,46.8,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,SE,Sweden,2019,,48.7,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,SI,Slovenia,2014,,42.7,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,SI,Slovenia,2019,,45.0,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,SK,Slovakia,2014,,47.7,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,SK,Slovakia,2019,,39.9,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,TR,Türkiye,2014,,33.9,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,TR,Türkiye,2019,,33.8,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y35-44,From 35 to 44 years,UK,United Kingdom,2014,,42.3,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y45-54,From 45 to 54 years,AT,Austria,2014,,46.5,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y45-54,From 45 to 54 years,AT,Austria,2019,,41.3,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y45-54,From 45 to 54 years,BE,Belgium,2014,,46.7,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y45-54,From 45 to 54 years,BE,Belgium,2019,,40.6,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y45-54,From 45 to 54 years,BG,Bulgaria,2014,,38.6,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y45-54,From 45 to 54 years,BG,Bulgaria,2019,,41.4,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y45-54,From 45 to 54 years,CY,Cyprus,2014,,42.9,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y45-54,From 45 to 54 years,CY,Cyprus,2019,,40.1,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y45-54,From 45 to 54 years,CZ,Czechia,2014,,34.1,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y45-54,From 45 to 54 years,CZ,Czechia,2019,,32.8,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y45-54,From 45 to 54 years,DE,Germany,2014,,42.6,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y45-54,From 45 to 54 years,DE,Germany,2019,,41.2,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y45-54,From 45 to 54 years,DK,Denmark,2014,,45.1,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y45-54,From 45 to 54 years,DK,Denmark,2019,,39.6,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y45-54,From 45 to 54 years,EE,Estonia,2014,,37.3,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y45-54,From 45 to 54 years,EE,Estonia,2019,,35.6,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y45-54,From 45 to 54 years,EL,Greece,2014,,35.5,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y45-54,From 45 to 54 years,EL,Greece,2019,,38.1,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y45-54,From 45 to 54 years,ES,Spain,2014,,42.9,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y45-54,From 45 to 54 years,ES,Spain,2019,,41.8,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y45-54,From 45 to 54 years,EU27_2020,European Union - 27 countries (from 2020),2014,,42.8,,,,,
dataflow,ESTAT:HLTH_EHIS_BM1E(1.0),"Body mass index (BMI) by sex, age and educational attainment level",A,Annual,PC,Percentage,BMI18P5-24,Normal,TOTAL,All ISCED 2011 levels,T,Total,Y45-54,From 45 to 54 years,EU27_2020,European Union - 27 countries (from 2020),2019,,41.4,,,,,
